status,audio_name,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,bandwidth_mean,bandwidth_std,contrast_mean,contrast_std,zcr_mean,zcr_std,rms_mean,rms_std,duration
COVID-19,06b568b5-b9f8-4334-816c-c16009bb5de7.webm,-248.57797,213.22182,90.97059,53.03166,-64.01798,45.806316,11.269147,18.726395,-29.099844,24.928507,15.348288,21.726746,-24.623562,22.741432,0.09219912,13.912685,-26.085434,17.549858,-1.1590518,10.290943,-1.3371383,9.154441,-13.693006,10.116014,-1.2031956,7.1418815,0.48548508,0.29290524,2314.9070911208555,865.8128668120933,4119.664197865099,1594.2406531913093,1791.4854259510378,454.52685218663055,21.714143295944492,16.068019275528552,0.20259804300742573,0.17117962997443903,0.118094265,0.13496996,4.68
COVID-19,58970bd3-2993-4762-8b21-0c5a2937c16b.webm,-326.6651,180.9904,60.397423,42.132896,-31.319073,39.207684,15.61279,34.84796,-52.299175,35.045654,5.554725,24.08387,-16.399878,20.349695,-4.691086,18.01528,-15.4791355,16.614908,-13.852125,16.330807,1.398422,12.2739525,-9.17573,15.552762,0.44462642,13.300576,0.3770804,0.30654782,2481.464591064065,765.7953727414949,4509.161763251583,1046.9691159846443,1812.3343186221546,280.1041394809333,22.400170956390298,15.535744020372022,0.18151391910601267,0.08492537604243387,0.06610119,0.08846679,3.66
COVID-19,90045916-073a-43b7-ad8f-979a182c5fe3.webm,-389.44034,168.04897,32.160984,40.482986,-6.4670258,16.64057,-5.428756,13.744574,-1.011555,9.882006,-5.9376707,12.489455,-6.1189857,11.905622,-9.8473835,14.710035,-4.2015805,11.37138,2.4622657,5.868016,-2.9253783,8.332685,-4.8286715,8.877873,-2.8729055,8.001421,0.50002843,0.3032417,3334.868317887092,1318.3949442990524,7041.206840034965,2841.780132064042,3026.952879437504,702.020310702193,19.728963412362486,10.855283952602386,0.19862917030885782,0.12141929342034147,0.030608255,0.059372943,9.96
COVID-19,03d30b8b-03f8-4089-bda8-0e14deec7d82.webm,-385.89545,213.52116,33.695217,48.524483,-37.33441,54.604588,12.209332,26.450918,-13.616888,26.157106,4.340451,15.356788,-20.632809,26.44986,-4.729318,12.65269,-7.567297,12.01446,-0.43386203,10.614897,-1.8679003,7.7491984,-7.0334153,11.670209,2.9944391,8.44351,0.48298907,0.30095446,3177.3923725942677,909.8848800856575,5460.274328439722,1546.0239732529717,2123.21940068452,576.3529526582547,20.10606743937601,14.286911576114893,0.31404583827014215,0.1404795049954307,0.07988628,0.13945661,9.78
COVID-19,99b2dc16-7b5f-4d45-99b2-c3768262be3a.webm,-491.39136,148.67578,25.621115,52.161854,-14.33896,32.2665,5.434223,18.083841,-8.514064,18.010504,2.1654701,10.256578,-3.400262,13.634143,-4.748397,11.115248,-2.5125663,10.7941675,1.227021,4.5898485,-1.127885,5.32237,-3.7014334,7.531537,-1.5074826,6.1638274,0.542517,0.2892221,2957.011159253885,809.740365176177,5368.043843490817,1617.133678638594,2225.4945992753082,631.0103990514071,18.334446463681072,10.678598657046987,0.25075209197274884,0.09044664807366838,0.020013945,0.06907499,9.78
COVID-19,f7c0a229-049b-49cb-a6f3-ad2b0e7bb90d.webm,-534.24677,167.13266,29.201427,49.82423,-15.560428,34.199806,6.6859803,19.048506,-7.6037035,20.27128,-2.2068264,11.756989,-10.634489,19.739113,-0.13582075,7.697825,-3.413983,9.537995,0.6140319,6.8158216,-3.0617785,7.0940547,-6.194859,11.432116,2.4603028,7.1945667,0.664125,0.24590562,3324.3585495318753,1049.0557893725913,6332.577164446721,1939.6451379178159,2531.075267055453,601.2104402594305,17.576662189083397,11.359024338375129,0.5419395857728337,0.2818281152089037,0.015335581,0.043247018,9.9
COVID-19,10344906-5f7c-4d1d-93a8-56585cc33b2f.webm,-366.16757,153.08911,103.694664,87.74608,-19.001116,43.346924,1.7811003,16.794998,10.224026,13.845276,3.7386327,11.803514,-10.397202,13.790579,-13.880042,13.785474,-6.673695,11.326131,0.079681225,13.567539,-8.110261,9.38442,-13.156944,11.605825,-5.16112,8.95113,0.32806233,0.31729048,1364.4619212027446,704.2300026259657,2481.7908861360497,1367.6647388693257,1310.1396128924612,551.6381235573407,21.646991424577706,11.236961215827922,0.08362288501381215,0.04904508723658605,0.069400005,0.08634803,4.2
COVID-19,9d691598-b7e2-4d3b-a90a-afd4ab47abad.webm,-415.13824,179.66054,59.862804,69.39501,-9.3974905,26.987053,8.901874,18.422588,-15.172019,21.45694,13.805026,20.750927,-9.560995,12.877314,-5.7801166,11.316782,-15.244491,17.226305,-4.535247,8.864004,-1.3974289,7.174919,-10.6043005,12.563473,3.053883,9.074617,0.37477207,0.32742652,1687.8522739938637,1360.136679719519,3230.8377625512294,2592.4113685074085,1498.567119618845,959.3363624638066,17.014483205662938,13.455427482885106,0.13014925168325528,0.1436806015519692,0.047658924,0.08995788,9.9
COVID-19,1e8669cd-1a0a-4059-a618-6faef2fb534c.webm,-464.22366,133.35837,24.780575,57.85422,-3.7455034,32.840702,15.038723,23.978348,-14.861588,23.372652,11.339478,20.215212,-28.18832,26.703775,-1.9304352,12.798735,-5.883293,13.030463,-4.6693635,9.781301,4.8834105,11.068087,-13.429376,14.460684,4.3052025,10.908608,0.40785488,0.32496527,3533.5451432372106,1340.129551229842,5578.078391335227,1523.8728008208639,1920.718982944652,516.593740150277,21.732397677976174,14.894908766307262,0.3200234010780886,0.1455519994663667,0.01852859,0.043657534,9.96
COVID-19,dc912e03-2934-4e67-9056-c83afaea4648.webm,-520.9001,185.05914,42.616024,56.584698,-14.706362,29.02705,-1.4790372,9.144639,3.1436734,6.490704,-0.8157281,10.261479,-6.815613,11.786685,-2.7953136,10.953137,1.7797725,12.471782,-0.23357199,8.077203,-5.3877373,11.241617,-2.0574963,8.100093,-0.41570395,5.9538403,0.4575151,0.2892855,2470.0238147895066,650.2639812765584,4793.370768229167,1672.2920121691213,2311.140707470214,570.6091743234824,19.46932947324593,11.301707390708696,0.15143590856481481,0.04141524703609305,0.017496875,0.037712913,3.12
COVID-19,d5908fa3-9410-4f60-ba27-a57cace776ae.webm,-552.0843,133.98276,27.706285,34.04884,0.039437853,19.27864,9.560673,18.217516,-4.9607716,15.981544,1.7650663,15.6238785,-6.724482,13.278768,-3.2229855,7.9485373,-4.8074527,6.465154,-3.424039,7.060489,-4.4860387,6.424408,-3.7062232,4.7699447,-2.3955925,5.9312453,0.40633476,0.29808146,2501.454109545457,443.22452104517953,5009.174380095109,777.0366594845191,2212.33312977938,240.63712997692124,20.14602817084004,12.62334985224731,0.1413302951388889,0.057945253755632566,0.0076711327,0.026354156,9.6
COVID-19,e56b40e6-935c-41c6-a04f-cfa133d69cec.webm,-463.43204,154.08328,36.397926,52.13984,-17.344818,34.24943,0.007887543,21.481663,-21.242245,31.137344,7.288332,15.512555,-7.486573,14.76288,-1.1345878,13.2761965,-5.2406836,13.308963,-4.087752,8.240615,4.1813602,10.011286,-2.3471382,11.186537,2.8870716,7.460289,0.49546143,0.32846683,2993.1835626787265,1517.8584444759147,5377.451011782787,2399.165037079299,2081.939944874086,810.2361127240644,18.276375074008175,13.965727473912894,0.23375178388466042,0.17371717400404946,0.020117672,0.049222987,9.9
COVID-19,5aa4dae0-fe23-4eb2-9d62-e6016a1c9f8a.webm,-459.40152,154.08672,44.385498,70.071846,-13.705202,35.467705,5.2869716,14.753938,-3.0207016,15.7661705,1.1427988,7.1760116,-2.1223886,9.015255,-3.7268252,7.2678895,-5.8316793,11.641614,-6.571268,11.6111765,-3.8291554,9.20559,-7.163779,12.18089,-2.7666974,7.9553413,0.18159683,0.29955533,829.175002524923,1229.6900796623186,1447.1894322978376,2147.860849659469,669.6073784322593,862.4863727074311,14.256059452509685,9.737858747828634,0.04096124296504739,0.060918457774770444,0.029373406,0.05987781,9.78
COVID-19,17ff41b3-1ac5-4689-b5f1-056851201c26.webm,-380.03137,187.85097,91.3187,74.89436,-35.475185,56.31554,15.914732,28.831678,-3.328944,29.322874,-7.780186,22.605852,-8.650007,16.763449,-9.872913,19.21999,-8.444982,16.121984,-4.56575,12.388304,-10.159899,14.974326,-9.669617,13.859558,0.87658703,12.621504,0.38386434,0.3092469,1800.6224477225621,937.0798381508272,3281.2481491143953,1715.2094835730334,1488.551755117728,649.650247977523,21.808481907685064,11.273487130179456,0.11909479354693141,0.0739785554379512,0.0663777,0.08584519,6.42
COVID-19,28c76cca-15d8-490a-a785-9bbb5c21fd26.webm,-428.3947,156.40176,77.87288,68.1365,-22.572325,42.49147,11.531526,21.906858,-15.944186,25.602457,-11.573006,18.290583,-8.858549,13.735186,-19.304585,18.201227,-10.609487,13.75862,-5.5971513,13.344977,-7.2228413,8.040093,-7.2589974,9.575331,-4.1917105,7.316539,0.4863843,0.30864695,1931.5033123566943,959.7515169522017,3624.8912883254716,1813.3015895834183,1621.7745217169988,655.4315886650412,19.76964186883255,11.60922448504491,0.16310436320754718,0.10720186921965225,0.031809304,0.06258337,4.92
COVID-19,11237f1a-3eb2-4cf7-80f7-116df4b1699a.webm,-507.7209,173.79973,76.62021,74.57913,-33.22364,52.43524,2.6518748,33.07782,5.4166183,31.406298,14.08681,19.941607,-10.748488,20.916376,-10.681421,17.213238,-5.1817813,16.813576,-7.301141,16.715647,-3.7183878,11.968126,-3.9617476,11.256028,-3.6315768,10.318914,0.41230953,0.34499142,1897.188539745319,1218.534096077783,3266.8751109730115,2288.2998041106193,1448.8165297212963,864.8375834472505,20.274726443596535,12.921715018872463,0.11981386126893939,0.07686792428425461,0.016916027,0.031502604,9.18
COVID-19,6cc200db-e499-4074-906e-8c335c298fcd.webm,-426.24832,179.56761,42.16678,67.54619,-24.4122,41.580776,8.970043,24.635641,-20.985592,30.220266,11.905431,19.189665,-3.555344,15.357181,-8.764763,14.096771,-9.481548,16.09458,-5.508807,13.0197115,3.0955334,13.401529,-6.6725235,12.983544,-0.36039117,9.761908,0.34035563,0.34889802,1780.7599122817917,1405.4293887423942,3310.3391553534834,2469.799508927326,1415.1083411967086,991.006522697476,17.605492604819865,12.242472899774494,0.11807143771955504,0.11125996371878916,0.039427295,0.070897244,9.9
COVID-19,c6d2eece-2c2b-4192-939e-0096ad9e3332.webm,-567.4729,161.96173,36.49584,41.664864,-5.1172523,38.35672,6.7288013,18.342365,-12.188437,22.633392,-1.5485544,21.590559,-16.495995,21.48687,-9.748871,14.911024,-7.9693637,9.050873,-5.820163,8.97642,-1.9272748,7.807939,-5.0178013,12.166113,2.3923614,7.8601413,0.4080794,0.32744572,2571.5420575574058,797.1966263964553,4946.036214761801,1521.2091441835207,2183.2377360992004,416.3988684297712,19.564282906124912,13.032206756608726,0.15576740967365968,0.08007905130255605,0.013228897,0.039345782,9.96
COVID-19,e272246a-5c0e-4549-83b0-8330cfce867e.webm,-529.33386,170.83168,34.124043,44.511345,4.110946,24.463785,3.966541,13.790061,-2.3994951,14.447629,-1.0275602,12.88615,-4.176319,9.042925,-3.190952,6.1492343,-2.4374619,7.1371636,-2.2179508,7.3767214,0.049999744,6.011401,-4.0889235,7.4801874,-0.47632957,6.2889643,0.5837479,0.2812611,3374.755787724375,1460.0940634995093,6570.864462685752,2631.3416473833963,2783.5791081192233,553.4429894442743,18.20650144556482,9.848669160091923,0.2896281778117716,0.2003315723855965,0.017049022,0.046963833,9.96
COVID-19,18e49b6e-60e4-4eb1-8de8-e8261576dbfc.webm,-472.60706,177.1441,25.188108,50.80488,-13.681495,25.58977,10.342525,20.148472,-16.234917,25.54975,10.748374,18.520681,-7.7796535,15.041335,3.4704723,10.628967,-2.9384406,8.820691,-4.7958655,10.138716,1.2844398,8.016034,-5.802764,9.817743,-0.9183957,6.4914904,0.31644347,0.3290048,2557.1126044990174,1980.4326784922562,4141.233350409836,2987.4872284501657,1463.2920179244936,1026.463990476612,17.464110106513324,12.91754973932969,0.18221466993559718,0.1743903488562517,0.02550428,0.06611889,9.9
COVID-19,72eb0edc-42e6-40b5-b788-39d8dae7f353.webm,-485.27316,180.66011,26.163778,44.980408,-7.9325123,25.853909,9.214586,21.452215,-5.9299536,16.731436,10.477408,25.880949,-10.254662,18.780035,-4.983981,8.95472,-4.8994865,9.015156,-1.1966836,5.274335,-0.72922623,4.487778,-3.5694628,7.9181223,2.1114695,5.767228,0.42786837,0.31841096,3103.8854926492536,994.5893886432004,6138.333638509114,1593.471681487248,2526.395152848536,471.97933166996694,18.41122100990363,11.508684998918733,0.3930946632667824,0.3068076266860372,0.032606225,0.08503614,10.02
COVID-19,ab8ecc44-d33a-4e85-8e31-28cfe827fd17.webm,-335.6347,161.17435,57.454205,55.31855,-30.692745,47.189335,17.729826,27.597837,-18.196285,28.067295,-1.7424628,19.710978,-20.137815,16.68581,-5.753283,10.883174,-5.0222535,11.890245,-5.294318,12.459453,-3.0001004,11.198761,-14.801746,15.917261,2.5100894,10.423087,0.38152337,0.32040575,2344.1232408546475,929.5560218253265,4094.685853202388,1583.1117995259165,1680.608745868097,412.3539579695971,22.06688234424595,14.557973676321982,0.1709076503537736,0.09509224523159845,0.051857166,0.07409742,9.84
COVID-19,8bb8315c-9afe-4205-911f-222c912f980e.webm,-503.92502,187.74301,31.740154,57.12243,-19.641842,35.427803,7.2210917,19.009604,-9.242636,23.74344,7.0769744,13.0868845,-7.1933303,14.72247,-7.4328938,14.081614,-4.9696593,8.057544,-1.7093556,11.929576,-4.601737,9.0306,-8.436683,13.49642,3.1424265,8.9347725,0.44786355,0.34535262,2383.0849764754203,1391.1702400956706,4464.094737353246,2618.0540806404424,1841.8432000963319,1017.8153621360927,17.344769903692505,11.031056284290566,0.2967077434392265,0.26398077589335245,0.026563758,0.061207417,4.2
COVID-19,5e282c62-6186-4dda-a15b-52b8b59a3b8e.webm,-405.61237,202.20505,38.82863,43.306328,-25.267729,34.566452,7.925036,21.012875,-5.952316,19.062677,13.912832,14.582043,-6.82322,14.519451,4.1444373,9.452474,-9.508637,14.922959,4.8252616,9.628642,-2.4392993,9.209104,-1.2229079,8.172144,1.1922371,10.72172,0.54193586,0.27588165,2743.294149030928,873.30655606045,5381.224365234375,1414.9703297051772,2229.0050122788266,386.28352101837083,21.07447294058037,15.197442497322958,0.17513253348214286,0.07054732194416191,0.03637998,0.07896397,6.48
COVID-19,8debc554-dee0-49c8-8a54-34c26de4190d.webm,-359.83374,165.55943,100.91967,44.67669,4.230466,38.26651,22.791407,22.674517,-1.5429211,24.612782,0.8567446,17.493448,-18.812565,25.950531,2.0846827,14.270514,-13.047729,15.124296,-5.6810484,8.158829,-0.42621323,10.320412,-14.183241,12.444911,-7.186558,8.048406,0.3722682,0.3075412,1597.7310273366666,689.8596971768109,3408.9201274671054,1452.5257654202533,1772.8387812819183,447.99042297947966,21.94970102543366,14.247742190770849,0.07314224689327485,0.06473228747032894,0.05892244,0.09012538,3.96
COVID-19,ff68cc55-6fb0-4d41-831f-3642511ad303.webm,-459.79327,136.54285,40.399124,60.295033,-4.8311615,35.84807,15.699651,23.736835,6.7202206,14.173719,4.448075,10.063493,-4.552783,13.187495,-3.1438234,9.73446,-1.3893073,6.526223,-0.24386962,7.896009,2.4683092,6.402588,-2.3262475,7.823577,-2.398438,7.9977894,0.48742428,0.31594774,2310.9295230838234,1326.2532392211097,4424.793993155619,2466.138217160357,1983.192495943517,855.2030813492868,17.848178594047553,11.056279036348425,0.15083669173270894,0.13620744906554358,0.027056467,0.057679255,8.04
COVID-19,178f39e2-a261-4ec6-a8fb-3f89c3c795bb.webm,-389.29187,174.38333,48.115456,75.57277,-9.386336,28.420149,4.680828,19.483337,-18.486788,27.415016,3.8528914,10.033614,0.9168877,10.229503,-1.2224187,10.649116,-11.348762,17.668657,-0.3404596,6.417019,-4.2925506,11.417293,-9.536659,13.037629,1.3916785,8.879314,0.48599386,0.32324702,2784.177745255342,1320.8327794623506,5075.59130859375,2032.800247133699,2010.5330236460277,719.9299601747994,19.98799210076699,13.349099690875144,0.3050716145833333,0.19857889248728522,0.07531558,0.13300224,3.48
COVID-19,6f3acced-953a-47aa-a001-b038d80262b2.webm,-938.44415,163.54341,10.949863,35.415356,-8.686588,25.742546,6.1035337,17.047651,-7.335344,20.020147,3.768448,12.331058,-5.2884684,14.434461,0.61548156,6.1246815,-2.5656557,7.8064547,-0.7708891,3.5861566,-0.94867116,4.6924357,-1.8372425,6.0720177,0.1838395,2.4413228,0.12025313,0.26946917,632.7013371910394,1389.3600235722333,1119.0536499023438,2391.5830870148143,427.1715748587039,900.1073609559594,9.448574712258266,8.10173867391931,0.03473732688210227,0.09397978112555772,0.0003739712,0.0011252775,4.08
COVID-19,ef3f4a93-0a99-4361-8132-5b41fa26610c.webm,-427.48795,178.495,55.268932,53.34767,-12.284747,38.17707,12.164699,23.920475,-4.57481,20.945095,1.8608044,14.569367,-18.544163,23.967064,-7.6673865,13.593276,-8.026793,14.300687,-3.5243394,11.695655,-8.958816,9.807234,-9.842123,10.048711,1.6638668,13.798351,0.3108349,0.3206169,1799.3915670917636,619.7998260655966,3484.4791922982286,1522.6775505697021,1812.3189707820152,331.5513494869968,21.541706790039427,13.485922676665785,0.08362681471456693,0.042223639654756014,0.042323645,0.08120757,2.94
COVID-19,bc27b4fb-a820-4296-a776-0f0943ba1455.webm,-296.5609,168.09447,55.915447,48.64675,-24.20731,39.13432,2.892989,16.486237,9.860204,13.14147,6.2265725,11.984691,-13.85011,22.189749,-6.907663,15.841554,-9.75844,17.9237,-0.60290706,10.503143,0.34016785,10.023371,-6.548216,10.62233,0.16467926,8.710321,0.41522723,0.29818583,2493.235599011946,780.9547930664276,4909.5201185533215,1855.9274983098053,2309.98577882215,595.0242156634188,21.112300055070335,12.013980522937862,0.14145928940850816,0.06573984066933707,0.08151285,0.13220741,9.96
COVID-19,10b0f1cf-9c94-4ece-92fa-207f102e34dd.webm,-457.57687,99.978165,40.173897,54.544945,14.027893,31.59886,20.40755,30.070194,1.7793695,19.728765,1.7935888,14.264406,-4.02243,12.828108,-4.812966,11.301107,-3.358187,8.941211,-5.7502165,10.866316,-2.6618867,7.3245926,-6.5325336,10.116456,-4.405228,7.866808,0.44306105,0.32110724,1923.1719991045813,1105.183751041406,3549.4576838344196,2122.8560781844117,1798.6244222652708,606.7233164239736,20.329210543670186,11.97022348061296,0.14182719009182465,0.10361031060869896,0.02338334,0.0640625,9.78
COVID-19,6088ee03-f819-40a2-bf26-29058e301ddd.webm,-444.75818,177.3912,54.91137,68.12062,-28.432766,51.22915,18.073545,28.768702,-13.6391325,29.877851,7.5503287,20.924341,-3.640876,15.163626,-4.707602,13.827759,-3.2433732,13.096921,-4.6984954,10.635108,-2.4864104,10.445015,-8.1450205,12.913923,0.21545374,12.054976,0.38580188,0.34469774,2096.6710060288447,1490.0979728901848,3726.341211400326,2490.3004605948577,1517.3504700497324,893.7947955671891,18.248150673983574,13.207927513671988,0.13198867002369669,0.1140849050060836,0.031971034,0.053051848,9.78
COVID-19,06b58ff7-42e9-49d8-8b56-dd82e7b18ace.webm,-534.5152,131.91306,30.500126,58.957767,-11.460565,30.299845,0.24786168,15.583535,1.543013,12.7207985,1.8848668,8.482051,-6.4458504,13.887896,0.6042619,6.9709215,-0.57197213,6.0703325,-0.07680607,5.1744394,-0.5541254,4.2877116,-0.7376851,4.6006055,-1.4568267,5.0369334,0.5958379,0.24786015,2941.9869608458757,833.0419626306625,5675.040133494251,1817.905053853824,2403.8580597137825,641.6032647005928,18.494036811254475,12.002331701869256,0.34018347398290094,0.1496456791171324,0.010096019,0.026106508,9.84
COVID-19,8fc1ec0d-4d46-4a76-a833-68763de21df1.webm,-435.625,139.02956,46.86619,59.9483,-11.363162,28.29787,12.197351,21.737417,-2.2815266,17.62671,-1.5991421,13.638108,-7.3613157,12.847495,-10.08257,15.465693,-7.3336225,11.39297,-7.325267,12.116308,-6.5174937,8.930985,-6.4943333,9.729459,-1.7951697,7.6270676,0.31218794,0.3431871,1650.980941747449,1477.2428135762536,3046.6398908301016,2580.403715176003,1354.607815877726,963.8526869150851,18.574747963044594,10.960406262059408,0.11925016781026253,0.14596953757389525,0.026005194,0.052017707,9.72
COVID-19,031fd54a-87b5-4223-9af6-60985127fb7a.webm,-373.10284,161.22202,88.032845,73.74252,-19.669832,53.005833,15.713433,25.48081,-9.953592,28.59359,19.9134,22.598957,-8.054555,16.9131,-23.00449,24.037283,-16.891582,16.76261,-14.076831,12.287867,-3.9495907,14.63029,-14.175296,13.156677,-6.297853,10.468036,0.41046754,0.29970843,2052.33150748386,1196.1928553113296,3804.231844815341,2178.4080362418135,1611.5183398504387,678.6789727831505,21.9734395549963,12.873544474945476,0.19254261363636363,0.20702949231708942,0.050129462,0.062464997,5.1
COVID-19,6aa04a12-6e9a-4b9c-80da-a9fa01fc1757.webm,-436.0873,137.61916,24.33657,46.896652,-9.864424,32.050774,4.4571095,14.366466,-4.062522,15.1124525,-1.8320527,9.655425,-3.3652058,8.145796,-1.915117,8.001317,-2.5051756,7.2504864,-1.8696709,5.550844,-1.953708,5.075725,-2.2643151,6.9142604,-0.9033784,4.6779084,0.42060894,0.32167706,2574.6199683564546,1236.2222740653235,4986.555368063842,2303.6612298193977,2262.665646713973,711.3818613975536,17.930668852900727,9.466237339080223,0.2633933565781623,0.20362101331012566,0.03226988,0.10725174,9.72
COVID-19,bf7f0dd3-eaef-4912-8edc-c919fd98df62.webm,-418.69775,153.06947,54.31029,57.45015,-13.450322,29.792215,-1.6300881,25.738417,-18.880594,23.39051,6.3643293,19.377075,-5.349229,19.57577,-3.906163,12.557714,-7.737486,12.781688,-8.538594,15.273463,-5.4324126,10.104094,-3.7888026,8.36759,-3.218331,8.5326185,0.35770956,0.32369158,2122.2751156356167,910.8239978043143,3819.056448552281,1699.5552204438472,1763.5172891011312,514.4234666660489,21.287460607732342,12.578011819205269,0.1489489225414692,0.09097804967890305,0.034472972,0.06524171,9.78
COVID-19,60ab1646-c540-4179-ae54-ca83767edff1.webm,-408.67593,183.6411,38.6808,56.99224,-13.950078,36.356613,16.110611,22.297464,-15.201502,22.831907,11.410719,21.807781,-13.213553,17.520227,-10.020068,14.370342,-8.61344,12.46034,-11.973913,15.190306,-2.3262002,6.7235513,-1.4747516,8.159998,0.29246548,7.5681663,0.32303885,0.3139773,2580.5571433255386,928.9296911279105,4987.146374832189,1694.459816887962,2188.262407576567,595.1911756654011,20.93774105366655,12.017848885628934,0.220093647449284,0.16129832039579184,0.052583516,0.10149008,9.72
COVID-19,8ebca537-22d5-45fd-9f1c-60a58622284d.webm,-418.5015,127.53909,46.31393,60.157745,-5.9107566,31.260504,7.404014,19.168163,1.2279062,16.637102,-5.25316,12.616155,-4.4984736,12.42347,-4.7764735,9.046074,-6.8055773,10.539768,-1.4797404,6.730202,-2.1629715,6.252562,-4.8644557,7.7989054,-0.77804977,4.711506,0.3729216,0.32452786,1742.968574729664,806.2180203603324,3547.0339228191647,1808.6217266426568,1818.061587250612,765.4980733690779,20.478019248849535,9.080263192927804,0.18067679021030805,0.21658327404750768,0.033325933,0.09682347,9.78
COVID-19,bd6112e4-72e9-491d-859c-5bb9c7f04f88.webm,-601.5595,105.117744,10.568422,37.012794,-4.229353,17.967573,1.7079223,8.764042,-2.7363112,11.494769,1.6023344,7.0716853,-2.693164,9.846793,-0.86136836,6.104668,-0.29589543,2.1798542,-0.78915143,3.1945288,-1.9786838,7.0013676,-0.6729401,2.803358,0.32278913,2.4949648,0.08049586,0.23002982,408.40482979429083,1117.1097023615998,726.116054780728,1965.7259382071848,296.00353990045994,751.3415992942219,12.864506813198773,6.040854207233897,0.017794879922434368,0.05269011325762542,0.0047368007,0.020157441,9.72
COVID-19,e56ea219-e97c-45c4-8222-5ecf168445b5.webm,-437.98126,163.2374,55.643974,72.508095,-18.682438,28.787506,-5.4271035,17.387691,-6.187301,17.095642,7.3366556,16.874393,-6.8596077,17.174572,0.8195362,13.034908,-6.272596,14.964894,-4.021387,11.301907,-1.0571883,10.757124,-4.352165,11.372545,1.0972356,9.760373,0.4266428,0.31435287,2120.8311953106536,729.0624019913516,3965.311619492828,1536.661042559796,1880.4845716345278,544.3976535003452,20.258279852819847,11.948784231808384,0.13438940829918034,0.04738938929217676,0.038427148,0.06860836,9.9
COVID-19,2d40f13a-02a0-44b4-8d85-79c129c181e2.webm,-702.6222,123.87503,11.991444,33.119728,-4.688552,18.45118,7.4016085,24.283045,-2.4488688,14.505831,0.693137,7.141686,-2.884294,10.972304,-0.51613086,6.335939,-2.1365945,7.136762,-0.9677096,5.188078,-1.4085312,6.4565134,-0.2533696,4.6488934,0.33340272,3.5972438,0.11047941,0.2583568,528.5064150892915,1133.5000636094833,1017.7244936685427,2099.648700247531,464.3587459937615,919.3662508756462,9.328546008803142,7.8550677044131145,0.02668538025770142,0.05888708272454265,0.0027398886,0.012221628,9.78
COVID-19,9d03d2b0-dde8-4a31-b4a8-7bb87e98750f.webm,-707.4046,113.24749,25.621918,57.69443,-0.9007553,21.311821,-0.3460702,12.923368,-0.08010224,9.864871,4.3223014,9.474899,-1.1741332,9.342731,0.48755473,4.7946844,-0.5292782,4.8857036,-0.01922106,3.3614614,0.87971896,4.3959703,-2.1201072,6.120254,0.019939125,4.4245634,0.36242604,0.37111825,2193.774992010902,2131.9610529247147,4020.911583533654,3739.908923356405,1672.0073180336556,1369.781914994506,14.299363491241133,10.095985144186464,0.16758973448426573,0.21161192199549356,0.0017764152,0.0075470656,9.96
COVID-19,3b917045-a264-4e3c-9a70-491e49448c36.webm,-433.1811,147.7402,47.503345,59.103783,-2.2824268,29.878174,7.8091173,12.3802395,-8.373868,21.783567,3.616672,11.21901,-4.649806,13.925228,-6.441506,11.3980665,-15.540698,21.004503,-5.127839,9.7470045,-7.985148,10.041821,-6.707029,10.010578,-0.23310381,8.519421,0.41517538,0.3258928,2328.3307425157464,1109.5747960190672,4447.596769512825,2129.9644140320934,2044.4421057333243,603.6428273806757,20.440059750203527,12.142221693207077,0.18779826614091982,0.14728033884746128,0.03673571,0.07286479,9.84
COVID-19,4934dd77-80e0-42b9-bfc4-995b03b76450.webm,-549.5444,107.329124,18.75514,48.584106,-4.624053,23.31838,1.7552617,8.189221,-1.0059084,7.7565327,1.8822668,7.88985,-4.66533,12.180448,-3.0911748,8.664622,-2.696564,9.32497,-2.1283457,6.5061707,-0.75628287,4.058949,-1.6018488,5.7228966,0.35178414,4.921503,0.08160449,0.21557786,376.89043704622276,1017.2792832278056,674.9281462899881,1789.2866005493017,307.6211673840556,713.5732993821683,15.605914283219127,6.659376733553719,0.019029083975118485,0.047494216311150556,0.00731504,0.027239509,9.78
COVID-19,e160b3c9-c859-4856-9c2a-23707b65fff9.webm,-416.5753,173.75415,82.36043,48.05813,-25.982868,47.475372,8.954692,33.4699,-0.5086774,24.477169,0.90669596,23.278994,-23.229979,18.941402,-15.77318,16.578407,-11.171717,13.158184,-6.622161,11.537099,-3.2533996,12.586799,-8.812675,14.701379,-3.545621,10.350182,0.34959006,0.30764744,1618.3684528834015,472.8925454804023,2840.759706736809,936.5887588937105,1428.218450322981,320.44241197249477,21.759757929739987,11.702567099266634,0.10623920383165829,0.04476922835655512,0.04291928,0.079827204,4.62
